source,listing_key,title,url,location,image_url,first_seen,last_seen,times_seen,first_price,last_price,min_price,max_price,last_review_status,notes
Facebook Marketplace,https://www.facebook.com/marketplace/item/1507570044263085,Vintage Kenwood KR-4070 stereo receiver,https://www.facebook.com/marketplace/item/1507570044263085,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/652311900_1641327707207462_3671773489690546418_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=92e707&_nc_ohc=8ckOaFsufR4Q7kNvwGjmUsM&_nc_oc=Adp0jbzzDN0n3frqoivOEGHHYSDyR6LO8CnTh1P_H2NVx1y41x1R0lWlx8QH8jlpP3k&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af6f5ylD0kTw7fOTMqpYHmMcn9tcFB4WwxuPjD8vwVrHrw&oe=69FF565C,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,160.00,160.00,160.00,160.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/3828849747419428,Vintage Kenwood KR-2300 AM/FM Stereo Receiver,https://www.facebook.com/marketplace/item/3828849747419428,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/643798955_1643746573315063_589794590677581737_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=tWZm4DuVpbIQ7kNvwF3ia5x&_nc_oc=AdrZHiiX2cN7C-kVFezQ12jBSVhC7FT7iX5W_G-6UrZ_ewjs5eq7kpV5t1eEB8Wi_Ks&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af5hkMdldOUpha-pGXZMco4PDJU6s8wXwVsB3wWSuRCRuA&oe=69FF2510,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,200.00,200.00,200.00,200.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/959778386701901,Harmon Kardan hk385i Linear Phase Stereo Receiver,https://www.facebook.com/marketplace/item/959778386701901,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/660615489_1309420971104952_2789614712499871324_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=-LyBBtlGE3IQ7kNvwGJxIF4&_nc_oc=AdqtoVqltJNliZjlVragyLIuRTW8yYknk9KhCMQWEQl75S1g91QFPF1eI_xD7OeO1v8&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af65n60L8x66pnuA7dya-cAUmhh0GUa5rJxT1BNNDG2x9w&oe=69FF4879,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,80.00,80.00,80.00,80.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/26763227980009102,Vintage Drake Esr 240 Earth Station Receiver Model 2215 Tested Working Satellite,https://www.facebook.com/marketplace/item/26763227980009102,"Atlanta, GA",https://scontent-lga3-3.xx.fbcdn.net/v/t45.5328-4/678864425_1574077677618063_6406913490094473290_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=247b10&_nc_ohc=JhAiNnh7EPcQ7kNvwFx_lBB&_nc_oc=AdoKTbMv-nhTMRI92Ql8Fdjw5IZhIm2OD-lig_x-P2ofs_iX3SnbKr2rC7Znmdd-Rpo&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af7HOkjcEm5HEpxwr5SzgsEufvjkGR8A83wbOYMX5nkQYQ&oe=69FF4D3F,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,175.00,175.00,175.00,175.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1333758948433380,Marantz 2226B Vintage Receiver,https://www.facebook.com/marketplace/item/1333758948433380,"Atlanta, GA",https://scontent-lga3-2.xx.fbcdn.net/v/t39.84726-6/603848522_2116428252518645_472940469059954941_n.jpg?stp=c277.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=hZKbnhSe408Q7kNvwF1jEdT&_nc_oc=AdqLWYFb59hScD1AczSf1mOu70Kx_UB0MyNySRensN4j9tMsed3M817e2FVlglpllZI&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af51UppShcM_WuprbBkI9m25GKbTb6R_s8ttaqVfgozFpA&oe=69FF3064,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,700.00,700.00,700.00,700.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1886806332199587,Quick Cash for Vintage Stereo Equipment,https://www.facebook.com/marketplace/item/1886806332199587,"Atlanta, GA",https://scontent-lga3-2.xx.fbcdn.net/v/t39.84726-6/630188646_2060843978041959_7670050653919038241_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=92e707&_nc_ohc=4enQ93dRhUEQ7kNvwFElOGe&_nc_oc=AdooWJdPiotHms5PpC5BpdoehZ6lg2xhEmQgx6qqzu71-rn2eTx_6RiLCw_mtT3I0n8&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af4ZSbe5sGVffNstCL_YzlxVCYw-xYMgw85NIEcY5xmyWg&oe=69FF4EE7,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,67.00,67.00,67.00,67.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/794906973438854,Kenwood KR-A46 Stereo Receiver,https://www.facebook.com/marketplace/item/794906973438854,"Atlanta, GA",https://scontent-lga3-1.xx.fbcdn.net/v/t39.84726-6/678259530_1240723371378874_3392565962409909695_n.jpg?stp=c152.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=92e707&_nc_ohc=L60pzsb4OcIQ7kNvwHkRw2t&_nc_oc=Adp-oVnic8_w_nT3__HSWNMyPwoLRazy0__u8kpal6S4_4SjDw_4tVZo9uB8vwSG8CI&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af5Fm6IzC5zHcd3m7qD7ncm3PpS4fpDlLfLp-XnEz3etEA&oe=69FF2A67,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,20.00,20.00,20.00,20.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1695843918252628,Vintage Technics SA-5370 Receiver,https://www.facebook.com/marketplace/item/1695843918252628,"Atlanta, GA",https://scontent-lga3-2.xx.fbcdn.net/v/t39.84726-6/650754830_1504524531237959_5832036618734832184_n.jpg?stp=c245.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=92e707&_nc_ohc=qT8dZzXnrPEQ7kNvwHbviDq&_nc_oc=AdrpyAv4zR1lh8mK_b5ym9XQMFXT7M5NsjbkFoqqjMyX95J1Rch6sMFEOxh0jRfZGR8&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af7u6WFEC2E_vEB-ilPp72mEWv1JVBm4z7fDiv8tq-Ajfw&oe=69FF5157,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,350.00,350.00,350.00,350.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1433025545156338,Vintage amp and receiver,https://www.facebook.com/marketplace/item/1433025545156338,"Atlanta, GA",https://scontent-lga3-2.xx.fbcdn.net/v/t39.84726-6/603924137_819368010562570_2302217913024650317_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=92e707&_nc_ohc=4gRLEgD5r68Q7kNvwGbgk1K&_nc_oc=AdoQhuaXylFpeof4RMPyKDHC1IKa0WeEdzCxL9AyF7m_Ea7mmgtNGKiK4nOH8c1SUC4&_nc_zt=14&_nc_ht=scontent-lga3-2.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af7ywNy5V6z1c2xN5hptDfw4dskk9Liganea-hoP7xPLjQ&oe=69FF2032,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,350.00,350.00,350.00,350.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1500986565014904,Kenwood KR-7600 Vintage Receiver,https://www.facebook.com/marketplace/item/1500986565014904,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/686131598_939150035662169_2352645143808579483_n.jpg?stp=c145.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=b7EYs_YVpKAQ7kNvwGacG6A&_nc_oc=AdohzAhWbu4oYRUTDAym_jIiDZkUbnkHT0Y2GbomOPcU6otgQA2ANzKRfVP6bIrzw-4&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af71QhBGM18VZ-zI6l1z9iVu9LYThVJvbUO71fgMtHboYw&oe=69FF39A4,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,6,250.00,250.00,250.00,250.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m71933083142/,"Vintage Yamaha CR-400, 16W AM/FM Stereo Receiver. 1977, Power check only",https://www.mercari.com/us/item/m71933083142/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,104.75,104.75,104.75,104.75,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m89817048581/,VINTAGE QUEON QT240 STEREO RECEIVER,https://www.mercari.com/us/item/m89817048581/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,300.00,300.00,300.00,300.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m96193529582/,vintage Sony STR-AV1070X FM/AM stereo receiver and audio/video control center.,https://www.mercari.com/us/item/m96193529582/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,155.00,155.00,155.00,155.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m58341446897/,Realistic STA-780 AM/FM Digital Synthesized Stereo Receiver,https://www.mercari.com/us/item/m58341446897/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,109.25,109.25,109.25,109.25,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m68758883975/,Technics SA-5470 Stereo Receiver - Tested - Working Condition - Wood Panel,https://www.mercari.com/us/item/m68758883975/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,225.62,225.62,225.62,225.62,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m28766210763/,Vintage Penncrest 5905 AM/FM Stereo Receiver w/ Speakers Wood Cabinet Tested,https://www.mercari.com/us/item/m28766210763/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,169.99,169.99,169.99,169.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m78327549228/,Vintage sears LXI Series AM/FM Stereo Receiver AS IS,https://www.mercari.com/us/item/m78327549228/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,75.00,75.00,75.00,75.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m78187813081/,Vintage 1970’s Sears Model 7410 AM/FM Stereo Receiver,https://www.mercari.com/us/item/m78187813081/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,137.95,137.95,137.95,137.95,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m35325849252/,Realistic STA-820 AM FM Stereo Receiver Working,https://www.mercari.com/us/item/m35325849252/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,159.00,159.00,159.00,159.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m56930885053/,"Realistic 455 (CB base station) untested, for parts only no returns",https://www.mercari.com/us/item/m56930885053/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,72.48,72.48,72.48,72.48,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m70570346632/,REALISTIC Patrolman Scanner Receiver PRO-52 Model #20-121 VHF High & Low Vintage,https://www.mercari.com/us/item/m70570346632/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,29.99,29.99,29.99,29.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m98567871435/,Realistic DX-400 AM FM Direct Entry Communication Receiver Radio 20-207 Black,https://www.mercari.com/us/item/m98567871435/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,71.25,71.25,71.25,71.25,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m69513119642/,Vintage,https://www.mercari.com/us/item/m69513119642/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,5.51,5.51,5.51,5.51,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m17780823859/,Vintage Realistic STA-64 AM/FM Stereo Receiver Wood Cabinet Silver Retro,https://www.mercari.com/us/item/m17780823859/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,321.65,321.65,321.65,321.65,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m66142680424/,Realistic Hyperscan 20-145A PRO-2006 400-Channel Programmable Scanner,https://www.mercari.com/us/item/m66142680424/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,52.99,52.99,52.99,52.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m59546251391/,Vintage Nakamichi CR-1A Cassette Deck - Hi-Fi Japan - For Parts Repair,https://www.mercari.com/us/item/m59546251391/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,144.99,144.99,144.99,144.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m67484701285/,Sony Dual Stereo Cassette Deck Untested,https://www.mercari.com/us/item/m67484701285/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,50.00,50.00,50.00,50.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m79274858858/,HARMAN KARDON TD 292 CASSETTE DECK,https://www.mercari.com/us/item/m79274858858/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,137.75,137.75,137.75,137.75,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m83074862796/,Sony Dual Cassette Deck TC-WR531 Stereo Tape Player Recorder Deck A Stuck Broken,https://www.mercari.com/us/item/m83074862796/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,25.38,25.38,25.38,25.38,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m42531468106/,Pioneer CT-W310 Dual Deck Cassette Recorder For Parts Deck A Not Working,https://www.mercari.com/us/item/m42531468106/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,27.10,27.10,27.10,27.10,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m45881439127/,TEAC A-300 Cassette Player - PARTS OR REPAIR,https://www.mercari.com/us/item/m45881439127/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,73.30,73.30,73.30,73.30,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m99368507327/,Nakamichi 680 Discrete Head Cassette Deck For Parts Only Powers On,https://www.mercari.com/us/item/m99368507327/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,799.00,799.00,799.00,799.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m14561942185/,Philips Model: FC930 Double Auto Reverse Cassette Deck 900 Series w/ Remote,https://www.mercari.com/us/item/m14561942185/,Online,,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,89.99,89.99,89.99,89.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/2366207890526676,Realistic STA-82 Vintage Receiver circa 1975-76 both channels working,https://www.facebook.com/marketplace/item/2366207890526676,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/675462157_926799270156954_416614460574006661_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=92e707&_nc_ohc=CCt2PSJOHwIQ7kNvwEuHqtb&_nc_oc=Ado69lZMDvvF1xCcYsoq6H9uNdv83ZyZerQ_QRZ_blZ-vvZLpXmZjp8DCCVpNsMRaII&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af7OUC_58YSJ3gsXZBqUxOUTwZZVGGOGJkvxpOWSc1iMCw&oe=69FF39F1,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,80.00,80.00,80.00,80.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1634669714320848,Vintage Pioneer SX-636 AM/FM Stereo Receiver,https://www.facebook.com/marketplace/item/1634669714320848,"Athens, GA",https://scontent-det1-1.xx.fbcdn.net/v/t39.84726-6/670550069_1639014507436590_5402225479998352013_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=92e707&_nc_ohc=ObnDSg7-kxYQ7kNvwHIkQ6o&_nc_oc=Adr4T7TPJqLL2R12Uv2EBHGwFTYAzZ9rn1SkhsJE7H7EvtMxKUwVIko3MJ070M1fEiQ&_nc_zt=14&_nc_ht=scontent-det1-1.xx&_nc_gid=WLFg2lU1jdr8iJBeeKSNvw&_nc_ss=72289&oh=00_Af4yU15rgS11O6DzcKqHFFEfHR5wFFwPA1zuGLyziUA5TA&oe=69FF2FB9,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,300.00,300.00,300.00,300.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/1347467297203015,Kenwood KR-4600 Stereo Receiver,https://www.facebook.com/marketplace/item/1347467297203015,"Atlanta, GA",https://scontent-lga3-3.xx.fbcdn.net/v/t39.84726-6/687119779_4613583612203487_4307631382103700514_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=92e707&_nc_ohc=xV5Ti97XaksQ7kNvwH77PBH&_nc_oc=AdpnUrtJNSKt8T9HPTXdARLbETi-zF2xRgQ0avMb7BD59yT0_Rahh11AGoe5p43MEkE&_nc_zt=14&_nc_ht=scontent-lga3-3.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af4DF4Yw6axzZ6qYwMKedwgP-KoSMiSHHiMZQLDl6CXUuA&oe=69FF2129,2026-05-05T03:17:05+00:00,2026-05-05T13:40:48+00:00,4,150.00,150.00,150.00,150.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Facebook Marketplace,https://www.facebook.com/marketplace/item/841814201682295,Vintage Panasonic Stereo Receiver (SA-507),https://www.facebook.com/marketplace/item/841814201682295,"Atlanta, GA",https://scontent-lga3-1.xx.fbcdn.net/v/t39.84726-6/686970270_1520881986112598_3758915845406079087_n.jpg?stp=c88.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=92e707&_nc_ohc=rQEmd65JUGgQ7kNvwG4yQ29&_nc_oc=AdrMoSjrK0EP6mm_YURySp5W-Tx80W-cqPd911mPC2058FJTQRF5wjTPBj3Mh5VPfWY&_nc_zt=14&_nc_ht=scontent-lga3-1.xx&_nc_gid=DqZkcQ2EYVoittbHu9CP8Q&_nc_ss=72289&oh=00_Af7DoRqt2yx9mlYxmeP92SRpQEYgZONqH5axxHlfWmrb1Q&oe=69FF4F47,2026-05-05T02:53:38+00:00,2026-05-05T13:40:48+00:00,5,150.00,150.00,150.00,150.00,FACEBOOK_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m34201344864/,Nintendo GameCube Console Only,https://www.mercari.com/us/item/m34201344864/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,38.41,38.41,38.41,38.41,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m81522273933/,Nintendo GameCube,https://www.mercari.com/us/item/m81522273933/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,55.00,55.00,55.00,55.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m97671331712/,Nintendo GameCube Console Works Great w/ Controller Hookups Reset Button Stuck,https://www.mercari.com/us/item/m97671331712/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,109.99,109.99,109.99,109.99,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m68358717705/,GameCube,https://www.mercari.com/us/item/m68358717705/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,123.50,123.50,123.50,123.50,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m87354800836/,Simpsons Hit and run for Nintendo GameCube case only,https://www.mercari.com/us/item/m87354800836/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,60.00,60.00,60.00,60.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m83224542864/,Pokémon Gale Of Darkness Nintendo GameCube system tested,https://www.mercari.com/us/item/m83224542864/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,213.00,213.00,213.00,213.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m86024311077/,GameCube,https://www.mercari.com/us/item/m86024311077/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,105.00,105.00,105.00,105.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
Mercari,https://www.mercari.com/us/item/m43571378863/,GameCube bundle,https://www.mercari.com/us/item/m43571378863/,Online,,2026-05-05T03:53:34+00:00,2026-05-05T13:40:48+00:00,3,400.00,400.00,400.00,400.00,MERCARI_ACTIVE_CONTEXT_ONLY,NEEDS_MANUAL_REVIEW | NEEDS_MANUAL_SOLD_COMPS
